tsg_set,class,label,clase,etiqueta
1,DOID:0111167,Dyggve-Melchior-Clausen disease,DOID:0111167,enfermedad de Dyggve-Melchior-Clausen
1,DOID:0111168,sepiapterin reductase deficiency,DOID:0111168,deficiencia de sepiapterina reductasa
1,DOID:0111170,autosomal dominant sensory ataxia 1,DOID:0111170,ataxia sensorial autosómica dominante 1
1,DOID:0111180,French Canadian Leigh disease,DOID:0111180,enfermedad de Leigh francocanadiense
1,DOID:0111181,familial hemiplegic migraine 1,DOID:0111181,migraña hemipléjica familiar 1
1,DOID:0111182,familial hemiplegic migraine 2,DOID:0111182,migraña hemipléjica familiar 2
1,DOID:0111183,familial hemiplegic migraine 3,DOID:0111183,migraña hemipléjica familiar 3
1,DOID:0111184,"myopathy, lactic acidosis, and sideroblastic anemia 3",DOID:0111184,"miopatía  acidosis láctica y anemia sideroblástica 3"""
1,DOID:0111185,"myopathy, lactic acidosis, and sideroblastic anemia 1",DOID:0111185,"miopatía  acidosis láctica y anemia sideroblástica 1"""
1,DOID:0111186,"myopathy, lactic acidosis, and sideroblastic anemia 2",DOID:0111186,"miopatía  acidosis láctica y anemia sideroblástica 2"""
1,DOID:0111187,distal myopathy with anterior tibial onset,DOID:0111187,miopatía distal con inicio tibial anterior
1,DOID:0111188,myofibrillar myopathy 9,DOID:0111188,miopatía miofibrilar 9
1,DOID:0111189,distal myopathy 3,DOID:0111189,miopatía distal 3
1,DOID:0111190,distal myopathy 4,DOID:0111190,miopatía distal 4
1,DOID:0111191,distal myopathy Tateyama type,DOID:0111191,miopatía distal tipo Tateyama
1,DOID:0111192,facioscapulohumeral muscular dystrophy 1,DOID:0111192,distrofia muscular facioescapulohumeral 1
1,DOID:0111193,facioscapulohumeral muscular dystrophy 2,DOID:0111193,distrofia muscular facioescapulohumeral 2
1,DOID:0111194,autosomal dominant adult-onset proximal spinal muscular atrophy,DOID:0111194,atrofia muscular espinal proximal autosómica dominante de aparición en la edad adulta
1,DOID:0111195,erythrokeratodermia variabilis et progressiva 1,DOID:0111195,eritroqueratodermia variabilis et progressiva 1
1,DOID:0111196,X-linked distal spinal muscular atrophy 3,DOID:0111196,atrofia muscular espinal distal 3 ligada al cromosoma X
1,DOID:0111197,autosomal recessive distal hereditary motor neuronopathy,DOID:0111197,Neuronopatía motora distal hereditaria autosómica recesiva
1,DOID:0111198,autosomal dominant distal hereditary motor neuronopathy,DOID:0111198,neuronopatía motora distal hereditaria autosómica dominante
1,DOID:0111199,autosomal dominant distal hereditary motor neuronopathy 7,DOID:0111199,neuronopatía motora hereditaria distal autosómica dominante 7
1,DOID:0111200,autosomal dominant distal hereditary motor neuronopathy 1,DOID:0111200,neuronopatía motora hereditaria distal autosómica dominante 1
1,DOID:0111202,autosomal dominant distal hereditary motor neuronopathy 14,DOID:0111202,neuronopatía motora hereditaria distal autosómica dominante 14
1,DOID:0111203,autosomal dominant distal hereditary motor neuronopathy 5,DOID:0111203,neuronopatía motora hereditaria distal autosómica dominante 5
1,DOID:0111205,autosomal dominant distal hereditary motor neuronopathy 12,DOID:0111205,neuronopatía motora hereditaria distal autosómica dominante 12
1,DOID:0111206,autosomal dominant distal hereditary motor neuronopathy 2,DOID:0111206,neuronopatía motora hereditaria distal autosómica dominante 2
1,DOID:0111207,autosomal dominant distal hereditary motor neuronopathy 3,DOID:0111207,neuronopatía motora hereditaria distal autosómica dominante 3
1,DOID:0111209,autosomal dominant distal hereditary motor neuronopathy 4,DOID:0111209,neuronopatía motora hereditaria distal autosómica dominante 4
1,DOID:0111210,autosomal dominant distal hereditary motor neuronopathy 6,DOID:0111210,neuronopatía motora hereditaria distal autosómica dominante 6
1,DOID:0111211,autosomal recessive distal hereditary motor neuronopathy 3,DOID:0111211,neuronopatía motora hereditaria distal autosómica recesiva 3
1,DOID:0111212,autosomal dominant distal hereditary motor neuronopathy 9,DOID:0111212,neuronopatía motora hereditaria distal autosómica dominante 9
1,DOID:0111213,autosomal recessive distal hereditary motor neuronopathy 4,DOID:0111213,neuronopatía motora hereditaria distal autosómica recesiva 4
1,DOID:0111214,autosomal recessive distal hereditary motor neuronopathy 5,DOID:0111214,neuronopatía motora hereditaria distal autosómica recesiva 5
1,DOID:0111215,autosomal dominant distal hereditary motor neuronopathy 8,DOID:0111215,neuronopatía motora hereditaria distal autosómica dominante 8
1,DOID:0111218,Friedreich ataxia 1,DOID:0111218,ataxia de Friedreich 1
1,DOID:0111219,Friedreich ataxia 2,DOID:0111219,ataxia de Friedreich 2
1,DOID:0111227,chromosome 3-linked frontotemporal dementia,DOID:0111227,demencia frontotemporal ligada al cromosoma 3
1,DOID:0111228,Sveinsson chorioretinal atrophy,DOID:0111228,atrofia coriorretiniana de Sveinsson
1,DOID:0111243,acromicric dysplasia,DOID:0111243,displasia acromícrica
1,DOID:0111246,amyotrophic lateral sclerosis-parkinsonism/dementia complex 1,DOID:0111246,esclerosis lateral amiotrófica-complejo parkinsonismo-demencia 1
1,DOID:0111247,hypertension and brachydactyly syndrome,DOID:0111247,hipertensión y síndrome de braquidactilia
1,DOID:0111248,cerebrocostomandibular syndrome,DOID:0111248,síndrome cerebrocostomandibular
1,DOID:0111249,uveal coloboma-cleft lip and palate-intellectual disability,DOID:0111249,coloboma uveal-labio y paladar hendidos-discapacidad intelectual
1,DOID:0111250,Parkinson's disease 3,DOID:0111250,enfermedad de Parkinson 3
1,DOID:0111251,Parkinson's disease 21,DOID:0111251,enfermedad de Parkinson 21
1,DOID:0111252,vestibular schwannomatosis,DOID:0111252,schwannomatosis vestibular
1,DOID:0111253,neurofibromatosis 1,DOID:0111253,neurofibromatosis 1
1,DOID:0111254,glutaric acidemia I,DOID:0111254,acidemia glutárica I
1,DOID:0111255,McKusick-Kaufman syndrome,DOID:0111255,síndrome de McKusick-Kaufman
1,DOID:0111256,hyperferritinemia-cataract syndrome,DOID:0111256,síndrome de hiperferritinemia-cataratas
1,DOID:0111257,gamma-glutamyl transpeptidase deficiency,DOID:0111257,deficiencia de gamma-glutamil transpeptidasa
1,DOID:0111258,pentosuria,DOID:0111258,pentosuria
1,DOID:0111259,postaxial acrofacial dysostosis,DOID:0111259,disostosis acrofacial postaxial
1,DOID:0111260,phosphoribosylpyrophosphate synthetase superactivity,DOID:0111260,superactividad de la fosforibosilpirofosfato sintetasa
1,DOID:0111261,fumarase deficiency,DOID:0111261,deficiencia de fumarasa
1,DOID:0111262,infantile cerebral and cerebellar atrophy with postnatal progressive microcephaly,DOID:0111262,atrofia cerebral y cerebelosa infantil con microcefalia progresiva postnatal
1,DOID:0111263,combined malonic and methylmalonic acidemia,DOID:0111263,acidemia combinada malónica y metilmalónica
1,DOID:0111264,Ruijs-Aalfs syndrome,DOID:0111264,síndrome de Ruijs-Aalfs
1,DOID:0111265,Boucher-Neuhauser syndrome,DOID:0111265,síndrome de Boucher-Neuhauser
1,DOID:0111266,geroderma osteodysplasticum,DOID:0111266,geroderma osteodysplasticum
1,DOID:0111267,hyaline body myopathy,DOID:0111267,miopatía de cuerpos hialinos
1,DOID:0111268,autosomal recessive hyaline body myopathy,DOID:0111268,miopatía autosómica recesiva de cuerpos hialinos
1,DOID:0111269,autosomal dominant hyaline body myopathy,DOID:0111269,miopatía autosómica dominante del cuerpo hialino
1,DOID:0111270,isolated sulfite oxidase deficiency,DOID:0111270,deficiencia aislada de sulfito oxidasa
1,DOID:0111271,Oliver-McFarlane syndrome,DOID:0111271,síndrome de Oliver-McFarlane
1,DOID:0111272,occipital horn syndrome,DOID:0111272,síndrome del cuerno occipital
1,DOID:0111273,NARP syndrome,DOID:0111273,síndrome NARP
1,DOID:0111274,CODAS syndrome,DOID:0111274,síndrome CODAS
1,DOID:0111275,speech-language disorder-1,DOID:0111275,trastorno del habla-lenguaje-1
1,DOID:0111276,"sensory ataxic neuropathy, dysarthria, and ophthalmoparesis",DOID:0111276,"neuropatía atáxica sensorial  disartria y oftalmoparesia"""
1,DOID:0111277,mitochondrial trifunctional protein deficiency,DOID:0111277,deficiencia de proteína trifuncional mitocondrial
1,DOID:0111278,histiocytosis-lymphadenopathy plus syndrome,DOID:0111278,síndrome de histiocitosis-linfadenopatía plus
1,DOID:0111279,psoriasis 7,DOID:0111279,psoriasis 7
1,DOID:0111280,psoriasis 4,DOID:0111280,psoriasis 4
1,DOID:0111281,psoriasis 15,DOID:0111281,psoriasis 15
1,DOID:0111282,psoriasis 5,DOID:0111282,psoriasis 5
1,DOID:0111283,psoriasis 3,DOID:0111283,psoriasis 3
1,DOID:0111284,psoriasis 9,DOID:0111284,psoriasis 9
1,DOID:0111285,psoriasis 11,DOID:0111285,psoriasis 11
1,DOID:0111286,psoriasis 1,DOID:0111286,psoriasis 1
1,DOID:0111287,psoriasis 13,DOID:0111287,psoriasis 13
1,DOID:0111288,psoriasis 8,DOID:0111288,psoriasis 8
1,DOID:0111289,psoriasis 10,DOID:0111289,psoriasis 10
1,DOID:0111290,psoriasis 6,DOID:0111290,psoriasis 6
1,DOID:0111291,psoriasis 12,DOID:0111291,psoriasis 12
1,DOID:0111292,idiopathic generalized epilepsy 10,DOID:0111292,epilepsia generalizada idiopática 10
1,DOID:0111293,generalized epilepsy with febrile seizures plus 4,DOID:0111293,epilepsia generalizada con convulsiones febriles plus 4
1,DOID:0111294,generalized epilepsy with febrile seizures plus 2,DOID:0111294,epilepsia generalizada con convulsiones febriles plus 2
1,DOID:0111295,generalized epilepsy with febrile seizures plus 7,DOID:0111295,epilepsia generalizada con convulsiones febriles plus 7
1,DOID:0111296,generalized epilepsy with febrile seizures plus 10,DOID:0111296,epilepsia generalizada con convulsiones febriles plus 10
1,DOID:0111297,familial febrile seizures,DOID:0111297,convulsiones febriles familiares
1,DOID:0111298,familial febrile seizures 8,DOID:0111298,convulsiones febriles familiares 8
1,DOID:0111299,generalized epilepsy with febrile seizures plus 8,DOID:0111299,epilepsia generalizada con convulsiones febriles plus 8
1,DOID:0111300,generalized epilepsy with febrile seizures plus 6,DOID:0111300,epilepsia generalizada con convulsiones febriles plus 6
1,DOID:0111301,generalized epilepsy with febrile seizures plus 9,DOID:0111301,epilepsia generalizada con convulsiones febriles plus 9
1,DOID:0111302,generalized epilepsy with febrile seizures plus 1,DOID:0111302,epilepsia generalizada con convulsiones febriles plus 1
1,DOID:0111303,familial febrile seizures 9,DOID:0111303,convulsiones febriles familiares 9
1,DOID:0111304,familial febrile seizures 10,DOID:0111304,convulsiones febriles familiares 10
1,DOID:0111305,familial febrile seizures 4,DOID:0111305,convulsiones febriles familiares 4
1,DOID:0111306,familial febrile seizures 5,DOID:0111306,convulsiones febriles familiares 5
1,DOID:0111307,familial febrile seizures 1,DOID:0111307,convulsiones febriles familiares 1
1,DOID:0111308,familial febrile seizures 11,DOID:0111308,convulsiones febriles familiares 11
1,DOID:0111309,familial febrile seizures 6,DOID:0111309,convulsiones febriles familiares 6
1,DOID:0111310,familial febrile seizures 2,DOID:0111310,convulsiones febriles familiares 2
1,DOID:0111311,familial febrile seizures 7,DOID:0111311,convulsiones febriles familiares 7
1,DOID:0111312,idiopathic generalized epilepsy 11,DOID:0111312,epilepsia generalizada idiopática 11
1,DOID:0111313,idiopathic generalized epilepsy 12,DOID:0111313,epilepsia generalizada idiopática 12
1,DOID:0111314,idiopathic generalized epilepsy 13,DOID:0111314,epilepsia generalizada idiopática 13
1,DOID:0111315,idiopathic generalized epilepsy 14,DOID:0111315,epilepsia generalizada idiopática 14
1,DOID:0111316,idiopathic generalized epilepsy 15,DOID:0111316,epilepsia generalizada idiopática 15
1,DOID:0111317,idiopathic generalized epilepsy 2,DOID:0111317,epilepsia generalizada idiopática 2
1,DOID:0111318,idiopathic generalized epilepsy 3,DOID:0111318,epilepsia generalizada idiopática 3
1,DOID:0111319,idiopathic generalized epilepsy 4,DOID:0111319,epilepsia generalizada idiopática 4
1,DOID:0111320,idiopathic generalized epilepsy 5,DOID:0111320,epilepsia generalizada idiopática 5
1,DOID:0111321,idiopathic generalized epilepsy 7,DOID:0111321,epilepsia generalizada idiopática 7
1,DOID:0111322,idiopathic generalized epilepsy 8,DOID:0111322,epilepsia generalizada idiopática 8
1,DOID:0111323,idiopathic generalized epilepsy 9,DOID:0111323,epilepsia generalizada idiopática 9
1,DOID:0111324,juvenile absence epilepsy 1,DOID:0111324,epilepsia de ausencia juvenil 1
1,DOID:0111325,juvenile myoclonic epilepsy 10,DOID:0111325,epilepsia mioclónica juvenil 10
1,DOID:0111326,juvenile myoclonic epilepsy 3,DOID:0111326,epilepsia mioclónica juvenil 3
1,DOID:0111327,juvenile myoclonic epilepsy 4,DOID:0111327,epilepsia mioclónica juvenil 4
1,DOID:0111328,juvenile myoclonic epilepsy 9,DOID:0111328,epilepsia mioclónica juvenil 9
1,DOID:0111329,pyridoxamine 5'-phosphate oxidase deficiency,DOID:0111329,deficiencia de piridoxamina 5'-fosfato oxidasa
1,DOID:0111330,combined saposin deficiency,DOID:0111330,deficiencia combinada de saposina
1,DOID:0111331,intellectual disability-severe speech delay-mild dysmorphism syndrome,DOID:0111331,síndrome de discapacidad intelectual-retraso grave del habla-dismorfismo leve
1,DOID:0111332,Pitt-Hopkins-like syndrome 2,DOID:0111332,síndrome Pitt-Hopkins-like 2
1,DOID:0111333,early-onset myopathy-areflexia-respiratory distress-dysphagia syndrome,DOID:0111333,síndrome de miopatía-areflexia-dificultad respiratoria-disfagia de inicio precoz
1,DOID:0111335,myopathy with extrapyramidal signs,DOID:0111335,miopatía con signos extrapiramidales
1,DOID:0111336,craniofacial-deafness-hand syndrome,DOID:0111336,síndrome craneofacial-sordera-mano
1,DOID:0111337,Jackson-Weiss syndrome,DOID:0111337,síndrome de Jackson-Weiss
1,DOID:0111338,isolated elevated serum creatine phosphokinase levels,DOID:0111338,niveles elevados aislados de creatina fosfocinasa en suero
1,DOID:0111339,Vohwinkel syndrome,DOID:0111339,síndrome de Vohwinkel
1,DOID:0111340,dominant optic atrophy plus syndrome,DOID:0111340,síndrome de atrofia óptica dominante plus
1,DOID:0111341,primary failure of tooth eruption,DOID:0111341,fallo primario de la erupción dental
1,DOID:0111342,dermatopathia pigmentosa reticularis,DOID:0111342,dermatopathia pigmentosa reticularis
1,DOID:0111343,lateral meningocele syndrome,DOID:0111343,síndrome de meningocele lateral
1,DOID:0111344,myeloproliferative disorder with eosinophilia,DOID:0111344,trastorno mieloproliferativo con eosinofilia
1,DOID:0111345,transient bullous dermolysis of the newborn,DOID:0111345,dermólisis bullosa transitoria del recién nacido
1,DOID:0111346,epidermolysis bullosa simplex with mottled pigmentation,DOID:0111346,epidermólisis ampollosa simple con pigmentación moteada
1,DOID:0111348,multiple epiphyseal dysplasia with myopia and deafness,DOID:0111348,displasia epifisaria múltiple con miopía y sordera
1,DOID:0111349,hereditary desmoid disease,DOID:0111349,enfermedad desmoide hereditaria
1,DOID:0111350,Laurin-Sandrow syndrome,DOID:0111350,síndrome de Laurin-Sandrow
1,DOID:0111351,D-2-hydroxyglutaric aciduria 1,DOID:0111351,aciduria D-2-hidroxiglutárica 1
1,DOID:0111352,D-2-hydroxyglutaric aciduria 2,DOID:0111352,aciduria D-2-hidroxiglutárica 2
1,DOID:0111353,"arthrogryposis, renal dysfunction, and cholestasis 1",DOID:0111353,"artrogriposis  disfunción renal y colestasis 1"""
1,DOID:0111354,"arthrogryposis, renal dysfunction, and cholestasis 2",DOID:0111354,"artrogriposis  disfunción renal y colestasis 2"""
1,DOID:0111355,hydrolethalus syndrome 1,DOID:0111355,síndrome hidrotálico 1
1,DOID:0111356,hydrolethalus syndrome 2,DOID:0111356,síndrome hidrotálico 2
1,DOID:0111357,adermatoglyphia,DOID:0111357,adermatoglifia
1,DOID:0111358,Floating-Harbor syndrome,DOID:0111358,síndrome de Floating-Harbor
1,DOID:0111360,hypotrichosis-lymphedema-telangiectasia-renal defect syndrome,DOID:0111360,síndrome de hipotricosis-linfedema-telangiectasia-defecto renal
1,DOID:0111361,hypotrichosis-lymphedema-telangiectasia syndrome,DOID:0111361,síndrome de hipotricosis-linfedema-telangiectasia
1,DOID:0111362,hawkinsinuria,DOID:0111362,hawkinsinuria
1,DOID:0111364,Alzheimer's disease 9,DOID:0111364,enfermedad de Alzheimer 9
1,DOID:0111365,benign familial hematuria,DOID:0111365,hematuria familiar benigna
1,DOID:0111366,familial hepatic adenoma,DOID:0111366,adenoma hepático familiar
1,DOID:0111367,Beukes hip dysplasia,DOID:0111367,displasia de cadera de Beukes
1,DOID:0111368,cholesterol-ester transfer protein deficiency,DOID:0111368,deficiencia de proteína de transferencia éster-colesterol
1,DOID:0111369,hyperalphalipoproteinemia 1,DOID:0111369,hiperalphalipoproteinemia 1
1,DOID:0111370,apolipoprotein C-III deficiency,DOID:0111370,deficiencia de apolipoproteína C-III
1,DOID:0111371,isolated hyperchlorhidrosis,DOID:0111371,hiperclorhidrosis aislada
1,DOID:0111373,familial progressive hyperpigmentation with or without hypopigmentation,DOID:0111373,hiperpigmentación progresiva familiar con o sin hipopigmentación
1,DOID:0111374,selective pituitary thyroid hormone resistance,DOID:0111374,resistencia selectiva a la hormona tiroidea hipofisaria
2,DOID:0111375,fetal akinesia deformation sequence syndrome,DOID:0111375,síndrome de secuencia de deformación acinesia fetal
1,DOID:0111376,fetal akinesia deformation sequence syndrome 3,DOID:0111376,síndrome de secuencia de deformación acinesia fetal 3
1,DOID:0111377,fetal akinesia deformation sequence syndrome 1,DOID:0111377,síndrome de secuencia de deformación acinesia fetal 1
1,DOID:0111378,fetal akinesia deformation sequence syndrome 2,DOID:0111378,síndrome de secuencia de deformación acinesia fetal 2
1,DOID:0111379,fetal akinesia deformation sequence syndrome 4,DOID:0111379,síndrome de secuencia de deformación acinesia fetal 4
1,DOID:0111380,solitary median maxillary central incisor,DOID:0111380,incisivo central maxilar mediano solitario
1,DOID:0111381,IVIC syndrome,DOID:0111381,síndrome IVIC
1,DOID:0111382,ischiocoxopodopatellar syndrome,DOID:0111382,síndrome isquiocoxopodopatelar
1,DOID:0111383,autosomal dominant keratitis,DOID:0111383,queratitis autosómica dominante
1,DOID:0111384,inclusion body myopathy with early-onset Paget disease of bone with or without frontotemporal dementia 2,DOID:0111384,miopatía de cuerpos de inclusión con enfermedad ósea de Paget de aparición temprana con o sin demencia frontotemporal 2
1,DOID:0111385,inclusion body myopathy with early-onset Paget disease of bone with or without frontotemporal dementia 1,DOID:0111385,miopatía de cuerpos de inclusión con enfermedad ósea de Paget de aparición temprana con o sin demencia frontotemporal 1
