source_id,predicate_id,source_text,source_lang,target_lang,target_text
DOID:12297,oboInOwl:hasExactSynonym,Harada's disease,en,es,Enfermedad de Harada
DOID:12297,oboInOwl:hasExactSynonym,Vogt-Koyanagi syndrome,en,es,Síndrome de Vogt-Koyanagi
DOID:12297,oboInOwl:hasExactSynonym,uveomeningoencephalitic syndrome,en,es,síndrome uveomeningoencefalítico
DOID:12298,oboInOwl:hasExactSynonym,Ca intrahepatic bile ducts,en,es,Cancer y canciroma de conductos biliares intrahepáticos
DOID:12298,oboInOwl:hasExactSynonym,malignant neoplasm of intrahepatic bile ducts,en,es,neoplasia maligna de las vías biliares intrahepáticas
DOID:12298,oboInOwl:hasExactSynonym,malignant neoplasm of intrahepatic biliary passages,en,es,neoplasia maligna de las vías biliares intrahepáticas
DOID:12298,oboInOwl:hasExactSynonym,malignant neoplasm of intrahepatic gall duct,en,es,neoplasia maligna del conducto biliar intrahepático
DOID:12305,oboInOwl:hasExactSynonym,Incontinentia pigmenti,en,es,Incontinencia pigmentaria
DOID:12305,oboInOwl:hasExactSynonym,Incontinentia pigmenti syndrome,en,es,Síndrome de incontinencia pigmentaria
DOID:12307,oboInOwl:hasExactSynonym,Anterior corneal pigmentations,en,es,Pigmentaciones corneales anteriores
DOID:12308,oboInOwl:hasExactSynonym,Dubin Johnson syndrome,en,es,Síndrome de Dubin Johnson
DOID:12308,oboInOwl:hasExactSynonym,chronic idiopathic jaundice,en,es,ictericia idiopática crónica
DOID:12309,oboInOwl:hasExactSynonym,UP/MPCM,en,es,UP/MPCM
DOID:12311,oboInOwl:hasExactSynonym,Stromal corneal pigmentations,en,es,Pigmentaciones estromales de la córnea
DOID:12328,oboInOwl:hasExactSynonym,Nutritional atrophy,en,es,Atrofia nutricional
DOID:12328,oboInOwl:hasExactSynonym,Nutritional marasmus,en,es,Marasmo nutricional
DOID:1233,oboInOwl:hasExactSynonym,Dual-role transvestism,en,es,Travestismo de doble papel
DOID:1233,oboInOwl:hasExactSynonym,Fetishistic transvestism,en,es,Travestismo fetichista
DOID:1233,oboInOwl:hasExactSynonym,Transvestic fetishism,en,es,Fetichismo transvestista
DOID:1233,oboInOwl:hasExactSynonym,cross dresser,en,es,travesti
DOID:12332,oboInOwl:hasExactSynonym,Hematocele,en,es,Hematocele
DOID:12332,oboInOwl:hasExactSynonym,male hematocele,en,es,hematocele masculino
DOID:12333,oboInOwl:hasExactSynonym,Stricture of male genital organs,en,es,Estenosis de los órganos genitales masculinos
DOID:12335,oboInOwl:hasExactSynonym,vascular disorder of male genital organs,en,es,trastorno vascular de los órganos genitales masculinos
DOID:12337,oboInOwl:hasExactSynonym,Scrotal varices,en,es,Varices escrotales
DOID:1234,oboInOwl:hasExactSynonym,gender dysphoria,en,es,disforia de género
DOID:1234,oboInOwl:hasExactSynonym,gender identify disorder,en,es,trastorno de identidad de género
DOID:1234,oboInOwl:hasExactSynonym,transsexualism,en,es,transexualismo
DOID:12342,oboInOwl:hasExactSynonym,carcinoma of Retroperitoneum,en,es,carcinoma de Retroperitoneo
DOID:12342,oboInOwl:hasRelatedSynonym,carcinoma of the retroperitoneum,en,es,carcinoma del retroperitoneo
DOID:12347,oboInOwl:hasRelatedSynonym,Fragilitas ossium,en,es,fragilitas ossium
DOID:12347,oboInOwl:hasExactSynonym,Lobstein's syndrome,en,es,síndrome de Lobstein
DOID:12347,oboInOwl:hasExactSynonym,Osteopsathyrosis,en,es,osteosatirosis
DOID:12347,oboInOwl:hasExactSynonym,Vrolik's disease,en,es,enfermedad de Vrolik
DOID:12347,oboInOwl:hasExactSynonym,brittle bone disease,en,es,enfermedad de los huesos frágiles
DOID:12349,oboInOwl:hasExactSynonym,primary hypotony of eye,en,es,hipotonía primaria del ojo
DOID:12351,oboInOwl:hasExactSynonym,acute alcoholic hepatitis,en,es,hepatitis alcohólica aguda
DOID:12351,oboInOwl:hasExactSynonym,acute alcoholic liver disease,en,es,enfermedad hepática alcohólica aguda
DOID:12357,oboInOwl:hasExactSynonym,Epidemic vertigo,en,es,Vértigo epidémico
DOID:12360,oboInOwl:hasExactSynonym,Lateral displacement of globe,en,es,Desplazamiento lateral del globo
DOID:12361,oboInOwl:hasRelatedSynonym,Basedow's disease,en,es,Enfermedad de Basedow
DOID:12361,oboInOwl:hasExactSynonym,Grave's disease,en,es,Enfermedad de Grave
DOID:12361,oboInOwl:hasExactSynonym,Graves disease,en,es,Enfermedad de Graves
DOID:12361,oboInOwl:hasExactSynonym,exophthalmic goiter,en,es,bocio exoftálmico
DOID:12363,oboInOwl:hasExactSynonym,Intermittent exophthalmos,en,es,Exoftalmos intermitente
DOID:12365,oboInOwl:hasExactSynonym,induced malaria,en,es,malaria inducida
DOID:12369,oboInOwl:hasExactSynonym,Urethrocele,en,es,Uretrocele
DOID:12375,oboInOwl:hasExactSynonym,Chest infection - bronchopneumonia,en,es,Infección torácica - bronconeumonía
DOID:12375,oboInOwl:hasExactSynonym,bronchial pneumonia,en,es,bronconeumonía
DOID:12375,oboInOwl:hasExactSynonym,lobular pneumonia,en,es,neumonía lobular
DOID:12376,oboInOwl:hasExactSynonym,Kugelberg-Welander disease,en,es,Enfermedad de Kugelberg-Welander
DOID:12376,oboInOwl:hasExactSynonym,SMA3,en,es,SMA3
DOID:12376,oboInOwl:hasExactSynonym,Spinal Muscular Atrophy Type 3,en,es,Atrofia muscular espinal de tipo 3
DOID:12376,oboInOwl:hasExactSynonym,Type III Spinal Muscular Atrophy,en,es,Atrofia muscular espinal de tipo III
DOID:12382,oboInOwl:hasExactSynonym,Complex partial epileptic seizure,en,es,Crisis epiléptica parcial compleja
DOID:12382,oboInOwl:hasExactSynonym,"epilepsy, psychomotor",en,es,epilepsia psicomotriz
DOID:12382,oboInOwl:hasExactSynonym,psychomotor epilepsy,en,es,epilepsia psicomotriz
DOID:12384,oboInOwl:hasExactSynonym,Infectious diarrhea,en,es,Diarrea infecciosa
DOID:12385,oboInOwl:hasExactSynonym,Shigella boydii infectious disease,en,es,Enfermedad infecciosa por Shigella boydii
DOID:12385,oboInOwl:hasExactSynonym,Shigella flexneri infectious disease,en,es,Enfermedad infecciosa por Shigella flexneri
DOID:12385,oboInOwl:hasExactSynonym,Shigella gastroenteritis,en,es,Gastroenteritis por Shigella
DOID:12385,oboInOwl:hasExactSynonym,Shigella sonnei infectious disease,en,es,Enfermedad infecciosa por Shigella sonnei
DOID:12385,oboInOwl:hasExactSynonym,bacillary dysentery,en,es,disentería bacilar
DOID:12387,oboInOwl:hasRelatedSynonym,vasopressin-resistant diabetes insipidus,en,es,diabetes insípida resistente a la vasopresina
DOID:12388,oboInOwl:hasExactSynonym,Pituitary diabetes insipidus,en,es,Diabetes insípida hipofisaria
DOID:12388,oboInOwl:hasExactSynonym,Vasopressin deficiency,en,es,Deficiencia de vasopresina
DOID:12388,oboInOwl:hasExactSynonym,vasopressin defective diabetes insipidus,en,es,diabetes insípida por déficit de vasopresina
DOID:12399,oboInOwl:hasExactSynonym,Compulsive gambling,en,es,Juego compulsivo
DOID:12400,oboInOwl:hasExactSynonym,Pathological stealing,en,es,Robo patológico
DOID:12401,oboInOwl:hasExactSynonym,explosive personality disorder,en,es,trastorno explosivo de la personalidad
DOID:12402,oboInOwl:hasExactSynonym,Pathological firesetting,en,es,Incendio patológico
DOID:12402,oboInOwl:hasExactSynonym,firesetting behavior,en,es,comportamiento incendiario
DOID:12403,oboInOwl:hasExactSynonym,Athlete's foot,en,es,Pie de atleta
DOID:12403,oboInOwl:hasExactSynonym,Dermatophytosis of foot,en,es,Dermatofitosis del pie
DOID:12403,oboInOwl:hasRelatedSynonym,ringworm of foot,en,es,tiña del pie
DOID:1241,oboInOwl:hasExactSynonym,Luxation of eye,en,es,Luxación de ojo
DOID:12424,oboInOwl:hasExactSynonym,disorder of thyrocalcitonin secretion,en,es,trastorno de la secreción de tirocalcitonina
DOID:1243,oboInOwl:hasExactSynonym,malignant neoplasm of labia minora,en,es,neoplasia maligna de labios menores
DOID:1243,oboInOwl:hasExactSynonym,malignant neoplasm of labium minus,en,es,neoplasia maligna del labio menor
DOID:1243,oboInOwl:hasExactSynonym,malignant tumor of Labia Minora,en,es,Tumor maligno de labios menores
DOID:12445,oboInOwl:hasExactSynonym,Palsy of conjugate gaze,en,es,Parálisis de la mirada conjugada
DOID:1245,oboInOwl:hasExactSynonym,Ca vulva,en,es,Cancer y canciroma de vulva
DOID:1245,oboInOwl:hasExactSynonym,Vulvar tumor,en,es,Tumor vulvar
DOID:1245,oboInOwl:hasExactSynonym,malignant Vulvar tumor,en,es,Tumor vulvar maligno
DOID:1245,oboInOwl:hasExactSynonym,malignant neoplasm of vulva,en,es,neoplasia maligna de vulva
DOID:1245,oboInOwl:hasExactSynonym,malignant tumor of vulva,en,es,tumor maligno de vulva
DOID:1245,oboInOwl:hasExactSynonym,neoplasm of vulva,en,es,neoplasia de vulva
DOID:1245,oboInOwl:hasExactSynonym,vulval cancer,en,es,cáncer de vulva
DOID:1245,oboInOwl:hasExactSynonym,vulval neoplasm,en,es,neoplasia vulvar
DOID:1245,oboInOwl:hasExactSynonym,vulvar neoplasm,en,es,neoplasia vulvar
DOID:12465,oboInOwl:hasExactSynonym,hyperparathyroidism due to renal insufficiency,en,es,hiperparatiroidismo por insuficiencia renal
DOID:1247,oboInOwl:hasExactSynonym,coagulation protein disease,en,es,Enfermedad de las proteínas de la coagulación
DOID:1247,oboInOwl:hasNarrowSynonym,inherited blood coagulation disease,en,es,Enfermedad hereditaria de la coagulación sanguínea
DOID:1247,oboInOwl:hasExactSynonym,postpartum coagulation defect,en,es,Defecto de coagulación posparto
DOID:1247,oboInOwl:hasExactSynonym,postpartum coagulation defect with delivery,en,es,Defecto de coagulación posparto con el parto
DOID:12474,oboInOwl:hasExactSynonym,Capillaria infection,en,es,Infección capilar
DOID:1248,oboInOwl:hasExactSynonym,hyperEMIA eye,en,es,hiperEMIA ocular
DOID:1248,oboInOwl:hasExactSynonym,hyperemia of conjunctiva,en,es,hiperemia de la conjuntiva
DOID:12491,oboInOwl:hasExactSynonym,Vagus nerve disorder,en,es,Trastorno del nervio vago
DOID:12491,oboInOwl:hasExactSynonym,disorder of pneumogastric [10th] nerve,en,es,trastorno del nervio neumogástrico [10º].
DOID:12491,oboInOwl:hasExactSynonym,disorder of vagal nerve,en,es,trastorno del nervio vago
DOID:12491,oboInOwl:hasExactSynonym,disorder of vagus nerve,en,es,trastorno del nervio vago
DOID:125,oboInOwl:hasExactSynonym,leiomyoma of vagina,en,es,leiomioma de vagina
DOID:12506,oboInOwl:hasExactSynonym,Bell palsy,en,es,Parálisis de Bell
DOID:12506,oboInOwl:hasExactSynonym,Bell's (facial) palsy,en,es,Parálisis de Bell (facial)
DOID:12514,oboInOwl:hasExactSynonym,Retinal break,en,es,Rotura de retina
DOID:12514,oboInOwl:hasExactSynonym,Retinal dialysis,en,es,Diálisis de retina
DOID:12514,oboInOwl:hasExactSynonym,Retinal tear,en,es,Desgarro retiniano
DOID:1252,oboInOwl:hasExactSynonym,Infection by Trichuris trichura,en,es,Infección por Trichuris trichura
DOID:1252,oboInOwl:hasExactSynonym,Trichuriasis infection,en,es,Infección por tricuriasis
DOID:1252,oboInOwl:hasExactSynonym,Whipworm disease,en,es,Enfermedad del gusano látigo
DOID:1252,oboInOwl:hasExactSynonym,trichuris trichiura infection,en,es,infección por trichuris trichiura
DOID:12522,oboInOwl:hasExactSynonym,sugar cane worker pneumonitis,en,es,neumonitis del trabajador de la caña de azúcar
DOID:12524,oboInOwl:hasExactSynonym,Lesion of plantar nerve,en,es,Lesión del nervio plantar
DOID:12531,oboInOwl:hasExactSynonym,vascular hemophilia,en,es,hemofilia vascular
DOID:12531,oboInOwl:hasExactSynonym,vascular pseudohemophilia,en,es,pseudohemofilia vascular
DOID:12531,oboInOwl:hasExactSynonym,von Willebrand disease,en,es,enfermedad de von Willebrand
DOID:12531,oboInOwl:hasExactSynonym,von Willebrand disorder,en,es,trastorno de von Willebrand
DOID:12531,oboInOwl:hasExactSynonym,von Willebrand's-Jurgens' disease,en,es,enfermedad de von Willebrand-Jurgens
DOID:12531,oboInOwl:hasExactSynonym,von Willebrand-Jrgens disease,en,es,enfermedad de von Willebrand-Jurgens
DOID:12537,oboInOwl:hasExactSynonym,Coccygeal hypermobility syndrome,en,es,Síndrome de hipermovilidad coccígea
DOID:12537,oboInOwl:hasExactSynonym,hypermobility of the coccyx,en,es,hipermovilidad del cóccix
DOID:1254,oboInOwl:hasExactSynonym,Infection by Trichostrongylus,en,es,Infección por Trichostrongylus
DOID:1254,oboInOwl:hasExactSynonym,Infection by Trichostrongylus species,en,es,Infección por especies de Trichostrongylus
DOID:1254,oboInOwl:hasExactSynonym,Trichostrongyliasis,en,es,Tricostrongiliasis
DOID:12549,oboInOwl:hasRelatedSynonym,Viral hepatitis A,en,es,Hepatitis vírica A
DOID:12549,oboInOwl:hasExactSynonym,"Viral hepatitis, type A",en,es,Hepatitis vírica de tipo A
DOID:12550,oboInOwl:hasExactSynonym,Hepatocerebral intoxication,en,es,Intoxicación hepatocerebral
DOID:12554,oboInOwl:hasExactSynonym,haemolytic-uraemic syndrome,en,es,síndrome hemolítico-urémico
DOID:12554,oboInOwl:hasExactSynonym,hemolytic uremic syndrome,en,es,síndrome urémico hemolítico
DOID:12556,oboInOwl:hasExactSynonym,ATN - acute tubular necrosis,en,es,NTA: necrosis tubular aguda
DOID:12556,oboInOwl:hasExactSynonym,acute renal Failure with tubular necrosis,en,es,Insuficiencia renal aguda con necrosis tubular
DOID:12556,oboInOwl:hasExactSynonym,acute renal failure with lesion of tubular necrosis,en,es,insuficiencia renal aguda con lesión de necrosis tubular
DOID:12556,oboInOwl:hasExactSynonym,acute tubular necrosis,en,es,necrosis tubular aguda
DOID:12556,oboInOwl:hasExactSynonym,acute tubule necrosis,en,es,necrosis tubular aguda
DOID:12557,oboInOwl:hasExactSynonym,Duane's syndrome,en,es,Síndrome de Duane
DOID:12557,oboInOwl:hasExactSynonym,Stilling-Turk-Duane syndrome,en,es,Síndrome de Stilling-Turk-Duane
DOID:12558,oboInOwl:hasExactSynonym,progressive external ophthalmoplegia,en,es,Oftalmoplejía externa progresiva
DOID:12559,oboInOwl:hasExactSynonym,Idiopathic osteoporosis,en,es,Osteoporosis idiopática
DOID:12559,oboInOwl:hasExactSynonym,juvenile osteoporosis,en,es,osteoporosis juvenil
DOID:12568,oboInOwl:hasExactSynonym,Mathematics disorder,en,es,Trastorno matemático
DOID:12568,oboInOwl:hasExactSynonym,disorder of arithmetical skills,en,es,trastorno de las habilidades aritméticas
DOID:12574,oboInOwl:hasExactSynonym,"Uveitis, posterior",en,es,Uveítis posterior
DOID:12577,oboInOwl:hasExactSynonym,Obstruction of urethra,en,es,Obstrucción de la uretra
DOID:12580,oboInOwl:hasExactSynonym,5p deletion syndrome,en,es,Síndrome de deleción 5p
DOID:12580,oboInOwl:hasExactSynonym,5p partial monosomy syndrome,en,es,Síndrome de monosomía parcial 5p
DOID:12580,oboInOwl:hasExactSynonym,chromosome 5 short arm deletion syndrome,en,es,síndrome de deleción del brazo corto del cromosoma 5
DOID:12580,oboInOwl:hasExactSynonym,chromosome 5p deletion syndrome,en,es,síndrome de deleción del cromosoma 5p
DOID:12581,oboInOwl:hasExactSynonym,Bursitis of elbow,en,es,Bursitis de codo
DOID:12581,oboInOwl:hasExactSynonym,Bursitis of elbow region,en,es,Bursitis de la región del codo
DOID:12581,oboInOwl:hasExactSynonym,Capped elbow,en,es,Codo con tapa
DOID:12581,oboInOwl:hasExactSynonym,Elbow bursitis,en,es,Bursitis de codo
DOID:12581,oboInOwl:hasExactSynonym,Miner's elbow,en,es,Codo de estudiante
DOID:12581,oboInOwl:hasExactSynonym,Miners' elbow,en,es,Codo de estudiante
DOID:12581,oboInOwl:hasExactSynonym,Shoe boil,en,es,Codo de estudiante
DOID:12583,oboInOwl:hasExactSynonym,Shprintzen syndrome,en,es,Síndrome de Shprintzen
DOID:12583,oboInOwl:hasExactSynonym,VCF-Velocardiofacial syndrome,en,es,VCF-Síndrome celocardiofacial
DOID:12594,oboInOwl:hasExactSynonym,Potter sequence,en,es,Secuencia Potter
DOID:12594,oboInOwl:hasExactSynonym,Potter syndrome,en,es,Síndrome de Potter
DOID:1260,oboInOwl:hasExactSynonym,pelvic cellulitis,en,es,celulitis pélvica
DOID:12603,oboInOwl:hasExactSynonym,Stem cell Leukemia,en,es,Leucemia de células madre
DOID:12603,oboInOwl:hasExactSynonym,Stem cell leukaemia,en,es,Leucemia de células madre
DOID:12638,oboInOwl:hasExactSynonym,congenital hypertrophic pyloric stenosis,en,es,estenosis pilórica hipertrófica congénita
DOID:12638,oboInOwl:hasExactSynonym,congenital or infantile stricture of pylorus,en,es,estenosis congénita o infantil del píloro
DOID:12641,oboInOwl:hasExactSynonym,Congenital hiatus hernia,en,es,Hernia congénita de hiato
DOID:12642,oboInOwl:hasExactSynonym,Diaphragmatic - hiatus -hernia,en,es,Hiato - hernia diafragmática
DOID:12642,oboInOwl:hasExactSynonym,hiatal hernia,en,es,hernia hiatal
DOID:12657,oboInOwl:hasExactSynonym,acoustic nerve disease,en,es,enfermedad del nervio acústico
DOID:12661,oboInOwl:hasExactSynonym,Ankylosis of teeth,en,es,Anquilosis de los dientes
DOID:12661,oboInOwl:hasExactSynonym,Ankylosis of tooth,en,es,Anquilosis dentaria
DOID:12662,oboInOwl:hasExactSynonym,Mucocutaneous-lymphangitic paracoccidioidomycosis,en,es,Paracoccidioidomicosis mucocutáneo-linfangítica
DOID:12662,oboInOwl:hasExactSynonym,paracoccidioidal mycosis,en,es,micosis paracoccidioidea
DOID:12663,oboInOwl:hasExactSynonym,Blastomyces Dermatitidis Infection,en,es,Infección por Blastomyces Dermatitidis
DOID:12663,oboInOwl:hasExactSynonym,Blastomycotic infection,en,es,Infección blastomiótica
DOID:12663,oboInOwl:hasExactSynonym,Chicago disease,en,es,Enfermedad de Chicago
DOID:12663,oboInOwl:hasExactSynonym,Gilchrist's disease,en,es,Enfermedad de Gilchrist
DOID:12663,oboInOwl:hasExactSynonym,Infection by Blastomyces dermatitidis,en,es,Infección por Blastomyces dermatitidis
DOID:12663,oboInOwl:hasExactSynonym,North American blastomycosis,en,es,Blastomicosis norteamericana
DOID:12667,oboInOwl:hasExactSynonym,simultaneous visual perception without fusion,en,es,percepción visual simultánea sin fusión
DOID:12680,oboInOwl:hasExactSynonym,pseudobulbar paralysis,en,es,parálisis pseudobulbar
DOID:12683,oboInOwl:hasExactSynonym,Epidemic neurolabyrinthitis,en,es,Neurolaberintitis epidémica
DOID:12683,oboInOwl:hasExactSynonym,Vestibular neuritis,en,es,Neuritis vestibular
DOID:12689,oboInOwl:hasExactSynonym,Vestibular Neurilemmoma,en,es,Neurilemmoma vestibular
DOID:12689,oboInOwl:hasExactSynonym,Vestibular schwannoma,en,es,Schwannoma vestibular
DOID:12697,oboInOwl:hasExactSynonym,Locked in syndrome,en,es,Síndrome de enclaustramiento
DOID:12697,oboInOwl:hasExactSynonym,Locked-in state,en,es,Estado de enclaustramiento
DOID:127,oboInOwl:hasExactSynonym,leiomyomatous neoplasm,en,es,Neoplasia leiomiomatosa
DOID:127,oboInOwl:hasExactSynonym,leiomyomatous tumor,en,es,Tumor leiomiomatoso
DOID:1270,oboInOwl:hasExactSynonym,Osler hemorrhagic telangiectasia syndrome,en,es,Síndrome de telangiectasia hemorrágica de Osler
DOID:1270,oboInOwl:hasExactSynonym,Osler-Weber-Rendu disease,en,es,Enfermedad de Osler-Weber-Rendu
DOID:1270,oboInOwl:hasExactSynonym,Rendu-Osler-Weber disease,en,es,Enfermedad de Rendu-Osler-Weber
DOID:12700,oboInOwl:hasExactSynonym,Chiari-Frommel syndrome,en,es,Síndrome de Chiari-Frommel
DOID:12700,oboInOwl:hasExactSynonym,Pregnancy-related A-G syndrome,en,es,Síndrome A-G relacionado con el embarazo
DOID:12700,oboInOwl:hasExactSynonym,hyperprolactinaemia,en,es,hiperprolactinemia
DOID:12704,oboInOwl:hasExactSynonym,Boder-Sedgwick syndrome,en,es,Síndrome de Boder-Sedgwick
DOID:12704,oboInOwl:hasExactSynonym,Louis Bar syndrome,en,es,Síndrome de Louis Bar
DOID:12705,oboInOwl:hasExactSynonym,Friedreich ataxia 1,en,es,Ataxia de Friedreich 1
