set,clase,etiqueta,def
1,http://purl.obolibrary.org/obo/DOID_0111746,ataxia cerebelosa tipo 48,"La ataxia cerebelosa autosómica dominante se caracteriza por la aparición a mediados de la edad adulta de ataxia de la marcha y/o síntomas cognitivo-afectivos y tiene_base_material_en una mutación heterocigota en el gen STUB1 en el cromosoma 16p13.3""."
1,http://purl.obolibrary.org/obo/DOID_0111747,ataxia cerebelosa tipo 9,La ataxia cerebelosa autosómica dominante se caracteriza por la aparición en la edad adulta de ataxia y desequilibrio y lesiones desmielinizantes en la resonancia magnética cerebral.
1,http://purl.obolibrary.org/obo/DOID_0111748,deficiencia mitocondrial del complejo V (ATP sintasa) tipo 1,"La deficiencia mitocondrial del complejo V (ATP sintasa) se caracteriza por acidemia láctica,  hipotonía y enfermedad neurodegenerativa y tiene_base_material_en una mutación en el gen mitocondrial MTATP6""."
1,http://purl.obolibrary.org/obo/DOID_0111749,deficiencia del complejo mitocondrial V (ATP sintasa) nuclear tipo 6,"La deficiencia del complejo mitocondrial V (ATP sintasa) se caracteriza por una regresión episódica de las habilidades motoras gruesas que comienza en la primera infancia y tiene_base_material_en una mutación homocigota o heterocigota compuesta en el gen ATP5MD del cromosoma 10q24.33""."
1,http://purl.obolibrary.org/obo/DOID_0111750,ataxia y polineuropatía de inicio en la edad adulta,La enfermedad del metabolismo mitocondrial se caracteriza por ataxia y polineuropatía de inicio en la edad adulta y tiene_base_material_en una mutación heteroplásmica en el gen mitocondrial MTATP6.
1,http://purl.obolibrary.org/obo/DOID_0111751,sordera neurosensorial no sindrómica mitocondrial,"La pérdida auditiva neurosensorial tiene_base_material_en una mutación en uno de varios genes mitocondriales diferentes,  entre ellos""."
1,http://purl.obolibrary.org/obo/DOID_0111752,sordera neurosensorial autosómica mitocondrial,"La pérdida auditiva neurosensorial se caracteriza por una sordera progresiva de severa a profunda y tiene_base_material_en de herencia digénica de mutaciones en el gen mitocondrial MTRNR1 y un gen nuclear no identificado""."
1,http://purl.obolibrary.org/obo/DOID_0111753,Miocardiopatía hipertrófica infantil,La miocardiopatía hipertrófica se caracteriza por miocardiopatía hipertrófica aislada e insuficiencia cardiaca congestiva y tiene_base_material_en una mutación en los genes mitocondriales superpuestos MTATP6 y MTATP8.
1,http://purl.obolibrary.org/obo/DOID_0111754,La enfermedad de Leber plus,síndrome se caracteriza por neuropatía óptica hereditaria de Leber en combinación con otras anomalías sistémicas o neurológicas graves.
1,http://purl.obolibrary.org/obo/DOID_0111755,Neuropatía óptica hereditaria de Leber y distonía,"La enfermedad de Leber plus se caracteriza por neuropatía óptica hereditaria de Leber y distonía y tiene_base_material_en una mutación en los genes mitocondriales MTND6, MTND4, MTND1 o MTND3 que forman el complejo mitocondrial I""."
1,http://purl.obolibrary.org/obo/DOID_0111756,Neuropatía óptica hereditaria de Leber con enfermedad desmielinizante del SNC,La enfermedad de Leber plus se caracteriza por neuropatía óptica hereditaria de Leber y desmielinización en el sistema nervioso central.
1,http://purl.obolibrary.org/obo/DOID_0111757,Sordera ligada al Y,La sordera no sindrómica se caracteriza por un modo de herencia ligado al Y.
1,http://purl.obolibrary.org/obo/DOID_0111758,Sordera ligada al cromosoma Y 2,"La sordera ligada al cromosoma Y se caracteriza por una pérdida auditiva neurosensorial progresiva bilateral limitada al varón de gravedad variable,  con aparición entre la tercera y la quinta décadas de la vida y tiene_base_material_en una mutación en el gen TBL1Y del cromosoma Yp11.2""."
1,http://purl.obolibrary.org/obo/DOID_0111759,sordera ligada al cromosoma Y 1,"La sordera ligada al cromosoma Y se caracteriza por una pérdida auditiva neurosensorial progresiva postlingual limitada al varón de gravedad variable,  con aparición entre la primera y la tercera décadas de la vida""."
1,http://purl.obolibrary.org/obo/DOID_14447,disgenesia gonadal,"El trastorno del desarrollo sexual se caracteriza por una pérdida progresiva de células germinales en las gónadas en desarrollo de un embrión""."
1,http://purl.obolibrary.org/obo/DOID_0111761,46,"XX sex reversal 1""."
1,http://purl.obolibrary.org/obo/DOID_0111762,"Inversión del sexo 46,XX 3","Una inversión del sexo 46,XX que tiene material base en duplicaciones o deleciones genómicas en la región reguladora de SOX3 en el cromosoma Xq26."
1,http://purl.obolibrary.org/obo/DOID_0111763,"Inversión del sexo 46,XX 2","Una inversión del sexo 46,XX que tiene material base enen la duplicación o triplicación heterocigótica de una región reguladora de 68 kb -584 a -516 kb aguas arriba del gen SOX9 en el cromosoma 17q24."
1,http://purl.obolibrary.org/obo/DOID_0111764,"Inversión del sexo 46,XX 4","Una inversión del sexo 46,XX que tiene material base en una mutación heterocigota en el gen NR5A1 del cromosoma 9q33.3."
1,http://purl.obolibrary.org/obo/DOID_0111765,Displasia valvular cardiaca ligada al cromosoma X,Una valvulopatía cardiaca caracterizada por displasia multivalvular y regurgitación con fenotipos más graves en varones hemicigóticos en comparación con las mujeres heterocigóticas que tiene_material_basis_in mutación en el gen FLNA en el cromosoma Xq28.
1,http://purl.obolibrary.org/obo/DOID_0111766,Asociación VACTERL ligada al X,Una asociación VACTERL que tiene material base en mutación en el gen ZIC3 en el cromosoma Xq26.3 o en el gen FANCB en el cromosoma Xp22.2.
1,http://purl.obolibrary.org/obo/DOID_14679,Asociación VACTERL,"Síndrome que se caracteriza por la presencia de al menos tres de los siguientes: defectos vertebrales, atresia anal, defectos cardíacos, fístula traqueo-esofágica, anomalías renales y anomalías de las extremidades."
1,http://purl.obolibrary.org/obo/DOID_0111767,Trombocitopenia ligada al cromosoma X con beta-talasemia,"Enfermedad del sistema hematopoyético caracterizada por trombocitopenia variable, anemia hemolítica, esplenomegalia y anomalías en la síntesis de las cadenas de hemoglobina que provocan un desequilibrio entre las cadenas alfa y beta y que tiene_material_basis_en una mutación homocigota o hemicigota de sentido erróneo en el dominio de unión al ADN del gen GATA1 en el cromosoma Xp11.23."
1,http://purl.obolibrary.org/obo/DOID_0111768,Deficiencia de properdina ligada al cromosoma X,Una deficiencia del complemento caracterizada por una disminución de los niveles plasmáticos del factor del complemento properdina y una mayor susceptibilidad a las infecciones por especies de Neisseria que tiene material base en una mutación homocigota o hemicigota en PFC en el cromosoma Xp11.23.
1,http://purl.obolibrary.org/obo/DOID_0111769,"Inversión del sexo 46,XY 6","Una inversión del sexo 46 XY caracterizada por un cariotipo XY, genitales fenotípicamente femeninos y falta de desarrollo de los caracteres sexuales secundarios en la pubertad, incluida la menstruación, que tiene material base en una mutación heterocigota en el gen MAP3K1 del cromosoma 5q11.2."
1,http://purl.obolibrary.org/obo/DOID_14448,"Inversión del sexo 46,XY","Una disgenesia gonadal que se caracteriza por un cariotipo 46,XY normal junto con una pérdida progresiva de células germinales en las gónadas en desarrollo de un embrión."
1,http://purl.obolibrary.org/obo/DOID_0111770,"Inversión del sexo 46,XY 9","Una inversión del sexo 46 XY caracterizada por un cariotipo XY, genitales fenotípicamente femeninos y falta de desarrollo de los caracteres sexuales secundarios en la pubertad, incluida la menstruación, que tiene material base en una mutación heterocigota en el gen ZFPM2 del cromosoma 8q23.1."
1,http://purl.obolibrary.org/obo/DOID_0111771,"Inversión del sexo 46,XY 4","Una inversión del sexo 46 XY caracterizada por un cariotipo XY, genitales fenotípicamente femeninos y falta de desarrollo de los caracteres sexuales secundarios en la pubertad, incluida la menstruación, pero con ausencia de otros rasgos del síndrome de deleción del cromosoma 9p que tiene_base_material_en la deleción heterocigota de una región del cromosoma 9p."
1,http://purl.obolibrary.org/obo/DOID_0111772,"Inversión del sexo 46,XY 3","Una inversión del sexo 46 XY caracterizada por un cariotipo XY, genitales fenotípicamente femeninos y falta de desarrollo de los caracteres sexuales secundarios en la pubertad, incluida la menstruación, que tiene material base en una mutación heterocigota en el gen NR5A1 del cromosoma 9q33.3."
1,http://purl.obolibrary.org/obo/DOID_0111773,"Inversión del sexo 46,XY 8","Una inversión del sexo 46 XY caracterizada por un cariotipo XY, genitales fenotípicamente femeninos y falta de desarrollo de los caracteres sexuales secundarios en la pubertad, incluida la menstruación, que tiene material base en una mutación homocigota o heterocigota compuesta en el gen AKR1C2 del cromosoma 10p15.1."
1,http://purl.obolibrary.org/obo/DOID_0111774,"Inversión del sexo 46,XY 7","Una inversión del sexo 46 XY caracterizada por un cariotipo XY, genitales fenotípicamente femeninos y falta de desarrollo de los caracteres sexuales secundarios en la pubertad, incluida la menstruación, que tiene material base en una mutación homocigota o heterocigota compuesta en DHH en el cromosoma 12q13.12."
1,http://purl.obolibrary.org/obo/DOID_0111775,"Inversión del sexo 46,XY 10","Una inversión del sexo 46 XY caracterizada por un cariotipo XY, genitales fenotípicamente femeninos y falta de desarrollo de los caracteres sexuales secundarios en la pubertad, incluida la menstruación, que tiene material base en la deleción heterocigota de una región aguas arriba del gen SOX9 en el cromosoma 17q24."
1,http://purl.obolibrary.org/obo/DOID_0111776,"Inversión del sexo 46,XY 5","Una inversión del sexo 46 XY caracterizada por un cariotipo XY, genitales fenotípicamente femeninos y falta de desarrollo de los caracteres sexuales secundarios en la pubertad, incluida la menstruación, que tiene material base en una mutación homocigota o heterocigota compuesta en el gen CBX2 del cromosoma 17q25.3."
1,http://purl.obolibrary.org/obo/DOID_0111777,"Inversión del sexo 46,XY 2","Una inversión del sexo 46 XY caracterizada por un cariotipo XY, genitales fenotípicamente femeninos y falta de desarrollo de los caracteres sexuales secundarios en la pubertad, incluida la menstruación, que tiene material base en la duplicación hemicigótica del gen NR0B1 en el cromosoma Xp21.2."
1,http://purl.obolibrary.org/obo/DOID_0111778,"Inversión del sexo 46,XY 1 ","Una inversión del sexo 46 XY caracterizada por un cariotipo XY, genitales fenotípicamente femeninos y falta de desarrollo de los caracteres sexuales secundarios en la pubertad, incluida la menstruación, que tien material base en una mutación hemicigótica en SRY en el cromosoma Yp11.2."
1,http://purl.obolibrary.org/obo/DOID_0111779,Panhipopituitarismo ligado al cromosoma X,Un panhipopituitarismo que presenta material base en duplicaciones en el gen SOX3 en el cromosoma Xq27.1.
1,http://purl.obolibrary.org/obo/DOID_9410,panhipopituitarismo,Un hipopituitarismo caracterizado por la deficiencia de la hormona del crecimiento y de al menos otra hormona hipofisaria.
1,http://purl.obolibrary.org/obo/DOID_0111780,El síndrome TARP,"Síndrome caracterizado por talipes equinovarus, comunicación interauricular, secuencia de Robin (micrognatia, paladar hendido y glosoptosis) y vena cava superior izquierda persistente que suele provocar una mortalidad prenatal tardía o postnatal precoz y que tiene_material_basis_in mutación hemicigótica en el gen RBM10 del cromosoma Xp11.3."
1,http://purl.obolibrary.org/obo/DOID_0111781,Síndrome de Waisman,"Síndrome caracterizado por un retraso en el desarrollo psicomotor, un desarrollo intelectual deficiente y una enfermedad de Parkinson de aparición precoz que tiene material base en una mutación hemicigótica u homocigótica en el gen RAB39B del cromosoma Xq28."
1,http://purl.obolibrary.org/obo/DOID_0111782,trastorno del espectro del síndrome otopalatodigital,"Enfermedad del desarrollo óseo caracterizada por anomalías faciales típicas y una displasia ósea generalizada con cambios osteodisplásicos con displasia esquelética que se desarrolla como combinaciones y grados variables de subtubulación de los huesos largos, irregularidad cortical y campomelia. La mayoría de los subtipos, pero no todos, están asociados a mutaciones en FLNA en el cromosoma Xq28."
1,http://purl.obolibrary.org/obo/DOID_0111783,síndrome otopalatodigital tipo 1,"Un trastorno del espectro del síndrome otopalatodigital caracterizado por paladar hendido, anomalías esqueléticas leves, incluidas anomalías digitales, y sordera conductiva causada por anomalías osiculares que tiene material base en mutación heterocigota o hemicigota en el exón 3, 4 ó 5 del gen FLNA en el cromosoma Xq28."
1,http://purl.obolibrary.org/obo/DOID_0111784,síndrome otopalatodigital tipo 2,"Un trastorno del espectro del síndrome otopalatodigital caracterizado por anomalías esqueléticas incapacitantes y malformaciones variables en el rombencéfalo, el corazón, los intestinos y los riñones que con frecuencia conducen a la muerte perinatal en los varones y a fenotipos menos graves en las mujeres que tiene_material_basis_in mutación hemicigótica o heterocigótica en los exones 3, 4 ó 5 en los varones o en los exones 28 ó 29 en las mujeres del gen FLNA en el cromosoma Xq28."
